content_type,country,date_added,release_year,rating,duration,genres,duration_int,duration_type
0,2805,3859.0,554,3,109 min,1597,0.3472668810289389,2
0,968,3292.0,891,10,109 min,1597,0.3472668810289389,2
0,2805,3833.0,1022,10,92 min,857,0.292604501607717,2
0,2805,3859.0,554,3,93 min,1597,0.2958199356913183,2
0,95,4026.0,1024,9,100 min,1597,0.3183279742765273,2
0,3,4386.0,1022,3,141 min,1597,0.45016077170418006,2
1,189,3294.0,348,9,1 Season,749,0.0,0
0,2805,4018.0,61,2,119 min,1597,0.37942122186495175,2
0,4,3575.0,891,3,84 min,65,0.26688102893890675,2
1,807,4358.0,554,8,1 Season,248,0.0,0
0,2805,4028.0,38,3,96 min,857,0.3054662379421222,2
1,412,3377.0,348,8,1 Season,248,0.0,0
0,180,3000.0,891,1,83 min,595,0.26366559485530544,2
0,106,4183.0,1022,10,117 min,1206,0.3729903536977492,2
0,2,3746.0,1022,1,93 min,595,0.2958199356913183,2
0,2805,3655.0,279,6,73 min,595,0.2315112540192926,2
0,2805,2828.0,554,6,72 min,595,0.2282958199356913,2
0,2805,3653.0,228,6,46 min,595,0.14469453376205788,2
0,2805,3682.0,348,6,74 min,595,0.2347266881028939,2
0,2805,3653.0,279,6,46 min,595,0.14469453376205788,2
0,2805,3653.0,184,6,46 min,595,0.14469453376205788,2
0,2805,3653.0,348,6,74 min,595,0.2347266881028939,2
0,2805,3655.0,228,6,71 min,595,0.22508038585209003,2
0,2805,3297.0,891,6,72 min,595,0.2282958199356913,2
0,2805,3735.0,554,6,76 min,595,0.24115755627009647,2
0,2805,3297.0,193,6,23 min,595,0.0707395498392283,2
0,2805,2744.0,279,7,60 min,595,0.18971061093247588,2
1,180,4518.0,228,5,2 Season,386,0.003215434083601286,0
0,17,4383.0,80,2,101 min,1206,0.32154340836012857,2
1,412,4224.0,279,7,1 Season,248,0.0,0
1,412,4224.0,184,7,1 Season,248,0.0,0
0,75,4383.0,152,3,97 min,1597,0.30868167202572344,2
0,2805,4158.0,891,3,111 min,1597,0.35369774919614144,2
0,27,3508.0,554,3,96 min,857,0.3054662379421222,2
0,2,3298.0,554,9,135 min,1597,0.4308681672025723,2
0,13,3663.0,891,3,91 min,1597,0.28938906752411575,2
0,2805,3654.0,279,10,84 min,818,0.26688102893890675,2
0,968,3698.0,184,9,121 min,1597,0.3858520900321543,2
0,968,3445.0,891,-1,109 min,595,0.3472668810289389,2
0,86,3662.0,1022,1,74 min,857,0.2347266881028939,2
0,2805,4264.0,279,3,94 min,1206,0.29903536977491957,2
0,2805,4008.0,891,2,105 min,1597,0.33440514469453375,2
0,2805,4390.0,51,2,97 min,1206,0.30868167202572344,2
0,1,3453.0,554,9,102 min,818,0.3247588424437299,2
0,53,3880.0,12,9,86 min,1206,0.2733118971061093,2
0,2805,4026.0,88,2,88 min,1206,0.2797427652733119,2
1,180,4123.0,279,7,2 Season,386,0.003215434083601286,0
0,106,4174.0,228,9,90 min,1206,0.28617363344051444,2
0,2805,4749.0,228,2,131 min,1597,0.4180064308681672,2
0,968,4382.0,64,8,158 min,1206,0.504823151125402,2
0,124,3678.0,348,1,85 min,595,0.270096463022508,2
0,2805,4391.0,348,1,110 min,595,0.3504823151125402,2
0,2805,3661.0,88,-1,79 min,1206,0.2508038585209003,2
1,2805,3759.0,1022,10,3 Season,399,0.006430868167202573,0
1,145,3293.0,1022,8,2 Season,386,0.003215434083601286,0
0,2805,4028.0,3,8,185 min,857,0.5916398713826366,2
0,180,3942.0,193,8,80 min,595,0.25401929260450157,2
0,968,3955.0,80,8,116 min,1597,0.3697749196141479,2
0,2805,3992.0,1022,9,95 min,1597,0.3022508038585209,2
0,106,4125.0,279,9,99 min,1206,0.315112540192926,2
0,2805,3675.0,891,2,77 min,1206,0.24437299035369775,2
0,180,3514.0,554,10,91 min,1206,0.28938906752411575,2
0,45,3290.0,554,-1,115 min,1597,0.36655948553054657,2
1,412,4220.0,1022,8,1 Season,248,0.0,0
0,1,3297.0,891,2,68 min,1206,0.21543408360128619,2
1,807,3298.0,1022,9,1 Season,749,0.0,0
0,73,2568.0,554,5,72 min,595,0.2282958199356913,2
0,73,2542.0,348,5,73 min,595,0.2315112540192926,2
0,807,4110.0,279,9,104 min,1206,0.33118971061093244,2
0,53,3880.0,45,9,90 min,857,0.28617363344051444,2
0,412,3481.0,554,10,99 min,818,0.315112540192926,2
0,2805,4026.0,152,2,109 min,1597,0.3472668810289389,2
1,412,4019.0,279,10,1 Season,248,0.0,0
0,60,3858.0,228,10,108 min,857,0.34405144694533757,2
0,75,4167.0,184,3,99 min,1597,0.315112540192926,2
0,807,4125.0,348,9,99 min,1206,0.315112540192926,2
1,2805,3726.0,39,9,1 Season,120,0.0,0
0,968,3660.0,1022,8,88 min,271,0.2797427652733119,2
0,14,4028.0,96,1,92 min,1206,0.292604501607717,2
0,1,3409.0,891,8,73 min,818,0.2315112540192926,2
0,10,3928.0,1022,10,85 min,271,0.270096463022508,2
0,1,4531.0,891,8,91 min,818,0.28938906752411575,2
0,968,4382.0,17,9,171 min,857,0.5466237942122186,2
0,2805,3361.0,891,-1,80 min,1597,0.25401929260450157,2
0,245,3296.0,184,9,102 min,857,0.3247588424437299,2
0,2805,3571.0,1022,10,76 min,332,0.24115755627009647,2
0,2805,3504.0,891,10,92 min,818,0.292604501607717,2
0,807,4028.0,28,2,82 min,857,0.26045016077170413,2
0,2805,3654.0,891,7,42 min,818,0.13183279742765275,2
0,2805,3658.0,64,1,131 min,857,0.4180064308681672,2
0,968,3658.0,891,9,165 min,1597,0.527331189710611,2
0,2805,3180.0,891,3,91 min,1206,0.28938906752411575,2
0,2805,2933.0,554,3,101 min,1597,0.32154340836012857,2
1,75,3662.0,1141,8,1 Season,220,0.0,0
1,2805,3290.0,891,7,1 Season,220,0.0,0
0,2805,3290.0,891,7,53 min,818,0.16720257234726688,2
1,47,2839.0,152,8,1 Season,248,0.0,0
1,47,2668.0,152,8,1 Season,248,0.0,0
1,412,4026.0,554,8,3 Season,248,0.006430868167202573,0
0,2805,3377.0,4,10,59 min,80,0.1864951768488746,2
1,2805,3290.0,891,8,3 Season,220,0.006430868167202573,0
0,1,3464.0,891,3,108 min,1597,0.34405144694533757,2
0,2805,4063.0,1141,8,89 min,1597,0.28295819935691313,2
0,2805,4383.0,64,1,91 min,595,0.28938906752411575,2
0,2805,3472.0,891,-1,84 min,818,0.26688102893890675,2
0,2805,4024.0,88,2,96 min,857,0.3054662379421222,2
0,968,3657.0,1022,9,124 min,857,0.3954983922829582,2
0,2805,4622.0,1141,10,87 min,1597,0.27652733118971057,2
0,2805,4198.0,279,3,113 min,1597,0.360128617363344,2
0,2805,4664.0,348,3,118 min,1597,0.37620578778135044,2
1,807,4358.0,891,10,2 Season,248,0.003215434083601286,0
0,11,4024.0,136,2,97 min,1597,0.30868167202572344,2
1,245,4009.0,13,6,1 Season,176,0.0,0
1,45,2922.0,38,7,1 Season,386,0.0,0
0,968,3655.0,80,8,161 min,1206,0.5144694533762059,2
0,14,3747.0,1141,10,116 min,1206,0.3697749196141479,2
0,2805,4027.0,88,1,104 min,1206,0.33118971061093244,2
1,11,3207.0,891,3,1 Season,749,0.0,0
0,2805,4528.0,950,6,89 min,595,0.28295819935691313,2
0,10,4616.0,1024,8,92 min,595,0.292604501607717,2
0,1,4269.0,1024,8,90 min,595,0.28617363344051444,2
1,412,3377.0,64,-1,1 Season,248,0.0,0
0,2805,3653.0,1022,9,50 min,818,0.15755627009646303,2
0,2805,4024.0,1022,7,53 min,595,0.16720257234726688,2
0,2805,4024.0,1141,7,113 min,818,0.360128617363344,2
0,2805,4024.0,1022,8,53 min,818,0.16720257234726688,2
0,2805,4024.0,1022,8,54 min,818,0.17041800643086816,2
0,2805,4024.0,1022,7,54 min,818,0.17041800643086816,2
0,2805,4024.0,1141,9,113 min,818,0.360128617363344,2
0,2805,4024.0,1022,7,53 min,818,0.16720257234726688,2
0,2805,4024.0,1141,8,53 min,818,0.16720257234726688,2
0,2805,4024.0,1022,9,54 min,818,0.17041800643086816,2
0,2805,4024.0,1022,8,52 min,818,0.1639871382636656,2
0,2805,4024.0,1141,7,53 min,818,0.16720257234726688,2
0,2805,4024.0,1141,8,113 min,818,0.360128617363344,2
0,2805,4024.0,228,7,53 min,54,0.16720257234726688,2
0,2805,4449.0,1022,2,86 min,1597,0.2733118971061093,2
0,2805,4056.0,25,2,102 min,1597,0.3247588424437299,2
0,2805,3653.0,891,10,114 min,818,0.3633440514469453,2
0,4,3756.0,152,3,99 min,1597,0.315112540192926,2
1,67,3110.0,891,10,1 Season,399,0.0,0
1,807,3879.0,1141,10,1 Season,220,0.0,0
0,13,3652.0,228,8,55 min,818,0.17363344051446947,2
0,45,3757.0,554,10,91 min,818,0.28938906752411575,2
1,245,2933.0,184,10,1 Season,176,0.0,0
1,2805,2921.0,554,10,7 Season,120,0.01929260450160772,0
1,412,3295.0,891,9,1 Season,248,0.0,0
0,1,3653.0,279,-1,117 min,1597,0.3729903536977492,2
0,1,3889.0,279,10,124 min,1597,0.3954983922829582,2
1,807,3755.0,891,10,1 Season,749,0.0,0
0,412,4014.0,891,3,122 min,818,0.3890675241157556,2
0,2805,3852.0,348,3,84 min,1206,0.26688102893890675,2
0,1,4279.0,152,0,84 min,818,0.26688102893890675,2
0,86,4077.0,1141,3,120 min,857,0.382636655948553,2
0,2805,4028.0,4,8,127 min,857,0.405144694533762,2
0,2805,4027.0,88,2,122 min,857,0.3890675241157556,2
0,2805,4027.0,64,2,125 min,857,0.39871382636655944,2
1,53,3774.0,1022,9,1 Season,399,0.0,0
0,145,2930.0,554,10,107 min,1206,0.3408360128617363,2
0,2805,3376.0,891,3,91 min,857,0.28938906752411575,2
0,60,3858.0,184,10,103 min,1206,0.3279742765273312,2
0,60,3880.0,228,10,103 min,1206,0.3279742765273312,2
0,807,3858.0,554,10,106 min,1206,0.337620578778135,2
1,180,2707.0,348,-1,2 Season,386,0.003215434083601286,0
0,2805,3396.0,1022,9,102 min,818,0.3247588424437299,2
1,2805,3241.0,279,8,1 Season,220,0.0,0
1,124,3739.0,1141,5,1 Season,386,0.0,0
0,106,4132.0,228,10,97 min,1206,0.30868167202572344,2
0,53,3691.0,11,9,89 min,857,0.28295819935691313,2
0,1,3926.0,1022,9,92 min,818,0.292604501607717,2
0,968,3657.0,891,9,107 min,1597,0.3408360128617363,2
0,2805,3660.0,1141,9,86 min,818,0.2733118971061093,2
0,2805,3660.0,1141,8,70 min,818,0.22186495176848875,2
0,2805,3660.0,1141,10,66 min,818,0.2090032154340836,2
0,2805,3660.0,1141,8,72 min,818,0.2282958199356913,2
0,412,4488.0,1024,10,111 min,1597,0.35369774919614144,2
0,4,4341.0,3,2,166 min,857,0.5305466237942122,2
0,60,3781.0,891,8,135 min,1597,0.4308681672025723,2
0,2805,4027.0,279,1,92 min,818,0.292604501607717,2
0,968,3298.0,1022,7,87 min,818,0.27652733118971057,2
0,2805,4254.0,1141,10,92 min,1597,0.292604501607717,2
0,2805,3667.0,1022,10,89 min,818,0.28295819935691313,2
0,968,3575.0,891,10,93 min,1597,0.2958199356913183,2
1,2805,4050.0,1141,8,1 Season,220,0.0,0
0,1,3787.0,279,3,90 min,12,0.28617363344051444,2
0,1,3971.0,554,10,76 min,818,0.24115755627009647,2
0,2805,4026.0,96,1,86 min,595,0.2733118971061093,2
0,189,3667.0,891,-1,111 min,857,0.35369774919614144,2
1,412,4019.0,891,9,1 Season,248,0.0,0
0,14,3415.0,891,10,124 min,857,0.3954983922829582,2
0,807,4386.0,1141,10,93 min,818,0.2958199356913183,2
1,412,4390.0,228,8,1 Season,248,0.0,0
1,189,2928.0,228,8,1 Season,749,0.0,0
0,1,3983.0,1141,10,139 min,857,0.44372990353697744,2
0,2805,3334.0,891,10,91 min,1206,0.28938906752411575,2
0,53,3880.0,12,10,86 min,857,0.2733118971061093,2
1,2805,3853.0,1141,8,3 Season,220,0.006430868167202573,0
0,968,3660.0,1022,9,122 min,1206,0.3890675241157556,2
0,2,3575.0,1022,10,96 min,1597,0.3054662379421222,2
0,968,3361.0,348,8,88 min,1597,0.2797427652733119,2
0,412,4299.0,1024,10,93 min,818,0.2958199356913183,2
0,1,4388.0,1141,2,90 min,271,0.28617363344051444,2
0,65,3659.0,1022,8,103 min,1206,0.3279742765273312,2
0,412,4063.0,1141,10,102 min,857,0.3247588424437299,2
0,1,4168.0,96,10,105 min,271,0.33440514469453375,2
0,968,3660.0,554,9,117 min,1206,0.3729903536977492,2
1,2805,3479.0,891,5,1 Season,386,0.0,0
0,2805,4021.0,88,2,126 min,1597,0.40192926045016075,2
0,968,3659.0,1022,9,89 min,1597,0.28295819935691313,2
0,1,3734.0,88,-1,82 min,818,0.26045016077170413,2
1,86,2964.0,891,9,1 Season,399,0.0,0
0,60,3859.0,88,10,82 min,857,0.26045016077170413,2
0,2805,4028.0,51,3,98 min,857,0.31189710610932475,2
0,2805,3654.0,891,3,96 min,1597,0.3054662379421222,2
0,53,3880.0,18,8,108 min,1597,0.34405144694533757,2
1,2805,4473.0,184,5,1 Season,386,0.0,0
0,412,3103.0,554,9,91 min,818,0.28938906752411575,2
0,145,2926.0,554,10,163 min,1597,0.5209003215434084,2
0,2805,4025.0,51,3,112 min,65,0.35691318327974275,2
0,968,3511.0,37,8,137 min,1206,0.4372990353697749,2
0,180,4127.0,1141,10,89 min,1597,0.28295819935691313,2
0,2805,4383.0,88,3,86 min,271,0.2733118971061093,2
1,180,3385.0,891,9,2 Season,220,0.003215434083601286,0
0,968,3655.0,38,9,187 min,1597,0.5980707395498392,2
0,968,3659.0,1022,8,109 min,1597,0.3472668810289389,2
0,2805,3289.0,22,3,77 min,80,0.24437299035369775,2
1,2805,2934.0,554,9,7 Season,120,0.01929260450160772,0
1,1,3382.0,61,9,1 Season,749,0.0,0
0,2805,4749.0,23,3,84 min,857,0.26688102893890675,2
0,968,3582.0,184,8,140 min,1597,0.44694533762057875,2
0,2805,3681.0,1022,9,68 min,818,0.21543408360128619,2
0,2805,4383.0,23,3,117 min,857,0.3729903536977492,2
0,103,3563.0,348,10,105 min,1206,0.33440514469453375,2
0,2805,4393.0,152,1,91 min,857,0.28938906752411575,2
0,968,3659.0,891,9,104 min,1597,0.33118971061093244,2
1,2805,4275.0,193,9,1 Season,120,0.0,0
0,968,3659.0,152,9,114 min,1206,0.3633440514469453,2
0,60,3661.0,279,10,112 min,1206,0.35691318327974275,2
1,2805,2543.0,22,8,5 Season,22,0.012861736334405145,0
0,2805,2543.0,18,8,48 min,54,0.15112540192926047,2
0,22,3524.0,891,10,95 min,1597,0.3022508038585209,2
0,75,4021.0,96,1,89 min,595,0.28295819935691313,2
1,2,3182.0,891,10,3 Season,67,0.006430868167202573,0
0,4,3346.0,891,10,108 min,1597,0.34405144694533757,2
0,180,4137.0,1022,10,72 min,818,0.2282958199356913,2
0,2805,4018.0,88,3,109 min,65,0.3472668810289389,2
1,2805,3187.0,891,9,5 Season,399,0.012861736334405145,0
0,1,4019.0,891,3,105 min,1597,0.33440514469453375,2
0,2805,3533.0,891,10,92 min,818,0.292604501607717,2
0,11,3882.0,1141,1,95 min,595,0.3022508038585209,2
0,807,4382.0,1141,10,108 min,1597,0.34405144694533757,2
0,27,3297.0,554,1,85 min,857,0.270096463022508,2
0,2805,4024.0,28,2,126 min,80,0.40192926045016075,2
0,968,3667.0,554,9,118 min,128,0.37620578778135044,2
0,60,3781.0,152,10,125 min,271,0.39871382636655944,2
0,95,4026.0,228,9,112 min,1206,0.35691318327974275,2
0,968,4382.0,1022,9,96 min,1597,0.3054662379421222,2
0,2805,4421.0,1141,8,81 min,595,0.2572347266881029,2
0,2805,4197.0,1141,10,81 min,3,0.2572347266881029,2
0,968,3971.0,1022,8,92 min,1597,0.292604501607717,2
1,2805,3289.0,2,9,1 Season,16,0.0,0
0,968,3655.0,51,10,127 min,1597,0.405144694533762,2
0,56,3726.0,36,10,81 min,1597,0.2572347266881029,2
0,124,4211.0,1141,10,133 min,1597,0.42443729903536975,2
1,412,3646.0,891,7,1 Season,248,0.0,0
1,412,2668.0,96,8,1 Season,248,0.0,0
0,2805,4388.0,193,9,81 min,857,0.2572347266881029,2
0,27,3653.0,891,10,108 min,1597,0.34405144694533757,2
0,47,4393.0,13,3,120 min,857,0.382636655948553,2
0,2805,3299.0,11,9,149 min,1597,0.4758842443729903,2
0,45,4141.0,1141,10,92 min,818,0.292604501607717,2
0,1,4077.0,1141,1,96 min,818,0.3054662379421222,2
0,2805,4345.0,11,1,114 min,857,0.3633440514469453,2
1,2805,4285.0,1141,9,8 Season,120,0.022508038585209004,0
0,1,3758.0,891,10,77 min,1597,0.24437299035369775,2
0,412,4067.0,1141,10,90 min,1597,0.28617363344051444,2
1,968,3698.0,193,9,1 Season,399,0.0,0
1,2805,2599.0,554,6,1 Season,386,0.0,0
1,807,3210.0,891,6,1 Season,386,0.0,0
1,2805,2922.0,64,6,1 Season,386,0.0,0
1,7,2922.0,36,6,1 Season,386,0.0,0
1,2805,2922.0,136,6,1 Season,386,0.0,0
1,2,2922.0,37,6,1 Season,386,0.0,0
1,7,2922.0,39,6,1 Season,386,0.0,0
1,2805,2922.0,96,6,1 Season,386,0.0,0
1,5,2922.0,61,6,1 Season,386,0.0,0
1,1,2922.0,88,6,1 Season,386,0.0,0
1,2805,2922.0,152,6,1 Season,386,0.0,0
1,5,2922.0,80,6,1 Season,386,0.0,0
1,2805,2922.0,184,6,1 Season,386,0.0,0
0,2805,2922.0,184,6,24 min,54,0.07395498392282959,2
0,2805,2922.0,184,6,46 min,595,0.14469453376205788,2
1,807,2922.0,348,6,1 Season,386,0.0,0
0,2805,2922.0,348,6,55 min,54,0.17363344051446947,2
1,807,2922.0,228,6,1 Season,386,0.0,0
0,2805,2922.0,228,6,24 min,595,0.07395498392282959,2
0,2805,2922.0,228,6,23 min,54,0.0707395498392283,2
1,2805,2922.0,45,6,1 Season,386,0.0,0
1,7,2922.0,38,6,1 Season,386,0.0,0
1,1,2922.0,51,6,1 Season,386,0.0,0
1,7,2922.0,24,6,1 Season,386,0.0,0
1,2805,2922.0,279,6,1 Season,386,0.0,0
0,2805,2922.0,279,6,24 min,595,0.07395498392282959,2
0,1,3299.0,279,10,106 min,1597,0.337620578778135,2
0,2805,3377.0,2,9,52 min,80,0.1639871382636656,2
0,968,3698.0,279,9,127 min,128,0.405144694533762,2
0,2805,3027.0,554,-1,86 min,818,0.2733118971061093,2
0,2805,4029.0,24,3,131 min,1597,0.4180064308681672,2
0,53,3895.0,12,9,93 min,1206,0.2958199356913183,2
1,807,4674.0,1022,5,1 Season,386,0.0,0
0,2805,3774.0,1022,10,97 min,1597,0.30868167202572344,2
0,2805,4176.0,1141,10,84 min,1206,0.26688102893890675,2
1,2805,3340.0,184,8,1 Season,399,0.0,0
0,180,4023.0,1024,10,83 min,818,0.26366559485530544,2
1,56,3757.0,891,10,2 Season,749,0.003215434083601286,0
0,968,3655.0,37,9,165 min,857,0.527331189710611,2
0,2805,4018.0,22,3,154 min,80,0.49196141479099675,2
0,2,3298.0,348,9,158 min,1597,0.504823151125402,2
0,412,3648.0,228,3,89 min,857,0.28295819935691313,2
0,968,3292.0,184,9,149 min,1206,0.4758842443729903,2
1,968,3293.0,348,9,3 Season,749,0.006430868167202573,0
0,2805,4690.0,1024,10,96 min,818,0.3054662379421222,2
1,2805,3023.0,554,10,1 Season,749,0.0,0
0,75,4626.0,136,2,106 min,857,0.337620578778135,2
1,75,2929.0,152,10,1 Season,749,0.0,0
0,1,4172.0,554,2,128 min,1597,0.4083601286173633,2
1,807,3657.0,1022,10,1 Season,749,0.0,0
1,807,3950.0,1141,9,1 Season,34,0.0,0
0,2805,3660.0,136,1,98 min,595,0.31189710610932475,2
1,807,3293.0,228,9,1 Season,749,0.0,0
0,2805,4024.0,152,1,99 min,595,0.315112540192926,2
0,2805,4026.0,136,3,113 min,1597,0.360128617363344,2
0,77,3625.0,279,10,71 min,818,0.22508038585209003,2
0,968,3288.0,554,8,83 min,1597,0.26366559485530544,2
0,2805,4027.0,11,3,129 min,80,0.4115755627009646,2
0,968,3655.0,554,9,117 min,1597,0.3729903536977492,2
0,2805,3181.0,554,-1,93 min,818,0.2958199356913183,2
0,65,3518.0,891,9,124 min,857,0.3954983922829582,2
0,968,3292.0,24,9,177 min,1597,0.5659163987138264,2
0,968,4382.0,7,8,104 min,1206,0.33118971061093244,2
0,2805,4327.0,1141,1,113 min,595,0.360128617363344,2
0,968,4382.0,10,9,178 min,80,0.5691318327974276,2
1,968,3656.0,228,9,1 Season,749,0.0,0
0,1,4229.0,1141,8,90 min,1597,0.28617363344051444,2
0,968,4382.0,80,9,154 min,1206,0.49196141479099675,2
0,189,4163.0,1141,10,122 min,857,0.3890675241157556,2
0,968,3726.0,193,10,115 min,271,0.36655948553054657,2
0,18,3660.0,1022,9,126 min,1597,0.40192926045016075,2
0,2805,3272.0,891,-1,88 min,818,0.2797427652733119,2
1,968,3291.0,554,9,1 Season,749,0.0,0
0,106,4188.0,184,9,99 min,1597,0.315112540192926,2
0,968,3582.0,184,8,144 min,1206,0.4598070739549839,2
1,807,3864.0,554,10,1 Season,749,0.0,0
0,2805,4028.0,3,2,111 min,80,0.35369774919614144,2
1,110,3652.0,64,9,1 Season,749,0.0,0
0,180,4193.0,1141,10,73 min,1597,0.2315112540192926,2
1,2805,3380.0,891,10,4 Season,399,0.00964630225080386,0
0,86,3603.0,891,10,81 min,271,0.2572347266881029,2
0,2805,4382.0,12,2,114 min,857,0.3633440514469453,2
0,968,3910.0,1022,9,112 min,1597,0.35691318327974275,2
0,412,3735.0,1022,8,80 min,818,0.25401929260450157,2
1,2805,4152.0,554,-1,13 Season,40,0.03858520900321543,0
0,807,3563.0,891,8,24 min,818,0.07395498392282959,2
0,106,4265.0,554,10,100 min,857,0.3183279742765273,2
1,412,3636.0,1022,10,2 Season,248,0.003215434083601286,0
0,2805,3086.0,228,3,96 min,818,0.3054662379421222,2
0,22,3520.0,554,8,88 min,857,0.2797427652733119,2
0,1,3859.0,554,3,95 min,857,0.3022508038585209,2
0,2805,4390.0,193,2,112 min,1597,0.35691318327974275,2
0,1,4388.0,1022,2,112 min,1597,0.35691318327974275,2
1,180,4531.0,348,9,6 Season,399,0.016077170418006433,0
0,1,4383.0,193,3,97 min,857,0.30868167202572344,2
0,2805,3653.0,1022,10,97 min,818,0.30868167202572344,2
0,2805,3556.0,891,10,94 min,818,0.29903536977491957,2
0,53,3880.0,11,3,97 min,857,0.30868167202572344,2
0,968,3290.0,891,-1,118 min,1597,0.37620578778135044,2
1,807,4053.0,1022,10,1 Season,399,0.0,0
0,4,3854.0,348,3,95 min,857,0.3022508038585209,2
1,412,3654.0,1022,8,1 Season,248,0.0,0
0,47,4028.0,136,3,120 min,1597,0.382636655948553,2
0,110,2993.0,228,-1,84 min,1597,0.26688102893890675,2
1,2805,4133.0,891,10,4 Season,749,0.00964630225080386,0
0,2805,4023.0,136,3,101 min,1597,0.32154340836012857,2
0,968,3657.0,554,9,103 min,1597,0.3279742765273312,2
1,3,3508.0,1022,10,5 Season,248,0.012861736334405145,0
0,968,3636.0,279,10,83 min,271,0.26366559485530544,2
1,968,3726.0,193,9,1 Season,749,0.0,0
0,968,3298.0,184,10,107 min,1597,0.3408360128617363,2
0,968,4382.0,193,9,136 min,1597,0.4340836012861736,2
0,95,2928.0,554,9,96 min,1597,0.3054662379421222,2
0,45,3657.0,891,9,45 min,818,0.1414790996784566,2
0,412,4022.0,1141,9,92 min,857,0.292604501607717,2
1,16,2931.0,10,10,1 Season,176,0.0,0
0,2805,4025.0,9,1,120 min,857,0.382636655948553,2
0,2805,4025.0,11,1,119 min,1597,0.37942122186495175,2
0,2805,4025.0,17,1,100 min,1597,0.3183279742765273,2
0,2805,4025.0,10,1,92 min,1597,0.292604501607717,2
0,2805,4025.0,22,2,104 min,1597,0.33118971061093244,2
0,2805,3304.0,1022,3,93 min,857,0.2958199356913183,2
0,106,4126.0,348,10,98 min,1597,0.31189710610932475,2
0,2805,4237.0,1141,10,80 min,818,0.25401929260450157,2
0,1,3508.0,554,10,79 min,818,0.2508038585209003,2
0,1,3298.0,348,9,122 min,857,0.3890675241157556,2
0,1,3852.0,554,3,118 min,1597,0.37620578778135044,2
0,180,4020.0,1022,10,89 min,1206,0.28295819935691313,2
0,4,4024.0,228,6,26 min,595,0.08038585209003216,2
1,60,4189.0,891,9,3 Season,749,0.006430868167202573,0
0,807,3298.0,891,8,62 min,818,0.19614147909967847,2
0,2805,4028.0,3,3,137 min,80,0.4372990353697749,2
0,2805,4028.0,36,3,121 min,1597,0.3858520900321543,2
1,2805,3425.0,891,8,8 Season,120,0.022508038585209004,0
1,110,3652.0,64,8,1 Season,749,0.0,0
0,968,3656.0,1022,10,103 min,1597,0.3279742765273312,2
0,110,3545.0,891,10,92 min,857,0.292604501607717,2
0,53,4028.0,25,3,89 min,857,0.28295819935691313,2
0,1,4025.0,80,2,97 min,1206,0.30868167202572344,2
0,968,3655.0,64,9,134 min,857,0.427652733118971,2
0,2805,4394.0,39,1,116 min,1206,0.3697749196141479,2
0,2805,4187.0,1141,9,110 min,1597,0.3504823151125402,2
0,2805,4025.0,1141,9,88 min,65,0.2797427652733119,2
1,245,4383.0,36,9,3 Season,176,0.006430868167202573,0
0,2805,2834.0,554,1,93 min,595,0.2958199356913183,2
1,2805,2113.0,279,-1,1 Season,220,0.0,0
0,2805,2113.0,279,-1,72 min,332,0.2282958199356913,2
0,968,3439.0,891,9,141 min,1597,0.45016077170418006,2
0,45,3453.0,891,10,82 min,818,0.26045016077170413,2
0,2805,4749.0,61,2,117 min,857,0.3729903536977492,2
0,968,4382.0,17,9,118 min,1597,0.37620578778135044,2
0,5,3367.0,279,10,91 min,818,0.28938906752411575,2
0,103,3563.0,348,10,105 min,1597,0.33440514469453375,2
0,180,3521.0,891,9,94 min,1206,0.29903536977491957,2
0,968,4382.0,11,9,137 min,1597,0.4372990353697749,2
1,18,3271.0,348,8,1 Season,749,0.0,0
0,968,3292.0,891,10,61 min,818,0.19292604501607719,2
0,2805,4608.0,228,3,86 min,1206,0.2733118971061093,2
0,968,3288.0,891,10,118 min,1597,0.37620578778135044,2
0,968,3656.0,891,9,173 min,1597,0.5530546623794212,2
0,968,3698.0,88,8,152 min,1597,0.4855305466237942,2
0,106,4190.0,348,9,99 min,1597,0.315112540192926,2
0,968,3910.0,1022,10,110 min,1597,0.3504823151125402,2
0,968,3655.0,1022,8,116 min,1597,0.3697749196141479,2
0,106,4174.0,279,9,107 min,1206,0.3408360128617363,2
0,4,4000.0,1141,2,109 min,857,0.3472668810289389,2
0,807,4186.0,1141,5,65 min,595,0.2057877813504823,2
0,2805,3377.0,4,9,32 min,80,0.09967845659163987,2
0,968,3653.0,136,9,122 min,1206,0.3890675241157556,2
0,968,4382.0,2,9,228 min,80,0.729903536977492,2
0,2805,3608.0,348,8,86 min,595,0.2733118971061093,2
0,1,2910.0,193,7,72 min,595,0.2282958199356913,2
0,124,4281.0,193,2,102 min,1597,0.3247588424437299,2
0,180,3299.0,554,9,140 min,1206,0.44694533762057875,2
0,1,3575.0,891,8,145 min,857,0.4630225080385852,2
0,968,3698.0,80,9,126 min,1597,0.40192926045016075,2
0,968,3659.0,1022,9,133 min,1597,0.42443729903536975,2
0,968,4047.0,136,9,141 min,1597,0.45016077170418006,2
0,2805,4023.0,1141,10,78 min,818,0.24758842443729903,2
1,807,3291.0,348,8,1 Season,220,0.0,0
0,968,3726.0,228,9,150 min,1597,0.4790996784565916,2
0,968,4382.0,17,9,153 min,1206,0.48874598070739544,2
0,2805,4544.0,1022,10,83 min,1597,0.26366559485530544,2
