content_type,country,date_added,release_year,rating,genres,duration_int,duration_type
0,1,"October 15, 2017",1022,9,818,0.37942122186495175,2
1,2805,"May 18, 2017",193,9,32,0.0,0
0,145,"April 8, 2017",1022,9,818,0.337620578778135,2
1,2805," February 24, 2018",1022,10,749,0.003215434083601286,0
0,807,"October 18, 2017",891,8,595,0.2508038585209003,2
0,19,"August 23, 2018",96,10,128,0.6270096463022509,2
0,412,"May 22, 2017",891,7,818,0.28617363344051444,2
0,2805,"August 1, 2020",1024,3,1597,0.3472668810289389,2
0,124,"December 31, 2017",348,9,818,0.2958199356913183,2
0,807,"March 1, 2018",554,10,818,0.292604501607717,2
0,807,"December 31, 2017",891,8,818,0.15434083601286175,2
0,412,"September 6, 2016",554,8,818,0.3247588424437299,2
0,2805,"August 2, 2018",891,10,271,0.26045016077170413,2
0,79,"October 5, 2018",891,8,1597,0.2347266881028939,2
0,86,"February 1, 2018",891,10,1597,0.29903536977491957,2
1,2805,"December 15, 2018",1022,8,120,0.0,0
0,1,"January 1, 2018",348,9,818,0.27652733118971057,2
0,2805,"October 1, 2020",96,2,1206,0.34405144694533757,2
1,807,"June 18, 2018",1141,10,749,0.0,0
0,968,"December 31, 2019",51,9,1597,0.4823151125401929,2
1,412,"July 12, 2019",891,9,248,0.0,0
0,2805,"November 23, 2019",228,3,857,0.3472668810289389,2
1,807,"August 8, 2018",1141,10,399,0.0,0
0,1,"July 15, 2018",279,3,20,0.28938906752411575,2
0,2805,"January 18, 2017",891,9,818,0.2958199356913183,2
0,180,"December 9, 2018",1141,10,1597,0.270096463022508,2
0,4,"January 1, 2021",10,3,857,0.3279742765273312,2
0,1,"October 28, 2018",554,2,1597,0.3247588424437299,2
0,2805,"June 8, 2019",51,3,857,0.3408360128617363,2
0,24,"October 1, 2019",22,10,1206,0.2797427652733119,2
0,56,"July 15, 2018",10,-1,1206,0.3022508038585209,2
0,110,"January 14, 2017",891,9,1597,0.3183279742765273,2
0,968,"April 1, 2018",1141,9,128,0.28938906752411575,2
0,45,"November 1, 2019",1141,3,1597,0.3504823151125402,2
1,807,"July 23, 2019",1024,8,749,0.0,0
0,2805,"April 16, 2019",88,1,595,0.3054662379421222,2
0,75,"January 1, 2020",38,3,271,0.3054662379421222,2
0,2805,"February 25, 2020",1024,10,1597,0.31189710610932475,2
0,1,"June 6, 2019",1024,3,1597,0.42443729903536975,2
1,412,"August 1, 2017",348,8,248,0.0,0
0,2805,"November 20, 2019",45,2,1206,0.3247588424437299,2
0,412,"July 26, 2018",554,3,1597,0.34405144694533757,2
1,65,"January 1, 2017",184,9,749,0.0,0
1,807,"August 14, 2017",136,9,749,0.0,0
0,2805,"November 1, 2019",24,3,857,0.42443729903536975,2
0,11,"July 1, 2016",279,10,818,0.1832797427652733,2
0,2805,"March 3, 2019",228,-1,1206,0.2508038585209003,2
0,2805,"October 1, 2019",45,3,857,0.32154340836012857,2
0,2805,"August 29, 2019",1024,9,857,0.2572347266881029,2
1,75,"March 31, 2017",96,10,248,0.003215434083601286,0
0,103,"March 10, 2017",184,8,1206,0.337620578778135,2
0,103,"March 10, 2017",348,8,1206,0.3279742765273312,2
1,103,"December 26, 2016",152,9,399,0.0,0
0,2805,"March 5, 2018",1022,10,1206,0.292604501607717,2
0,2805,"January 15, 2018",1022,10,1597,0.28295819935691313,2
1,245,"April 1, 2017",152,10,176,0.0,0
1,412,"July 26, 2019",554,7,248,0.0,0
0,968,"February 15, 2018",184,9,857,0.4790996784565916,2
0,2805,"January 1, 2020",1024,9,1206,0.25401929260450157,2
0,2805,"November 1, 2019",36,3,65,0.3954983922829582,2
0,67,"May 1, 2019",1022,10,1597,0.315112540192926,2
0,968,"December 15, 2016",554,9,818,0.09003215434083602,2
0,2805,"August 24, 2019",1024,9,65,0.28938906752411575,2
0,968,"January 1, 2018",348,-1,1597,0.3247588424437299,2
0,106,"June 6, 2019",1022,10,1206,0.29903536977491957,2
1,807,"July 13, 2018",891,10,399,0.0,0
1,412," March 31, 2018",1022,9,248,0.016077170418006433,0
0,2805,"November 1, 2019",36,3,1206,0.37620578778135044,2
1,968,"June 1, 2017",554,10,749,0.0,0
0,2805,"August 23, 2017",1022,10,818,0.22186495176848875,2
0,2805,"July 1, 2020",5,0,80,0.5787781350482315,2
0,95,"December 28, 2015",554,-1,1597,0.32154340836012857,2
0,412,"September 1, 2016",136,6,595,0.09003215434083602,2
0,2805,"December 21, 2016",891,8,818,0.292604501607717,2
1,103,"April 15, 2017",554,9,399,0.003215434083601286,0
0,2805,"November 1, 2018",1022,10,818,0.29903536977491957,2
0,79,"October 11, 2018",554,8,1597,0.37620578778135044,2
0,2805,"January 1, 2020",37,3,12,0.31189710610932475,2
0,73,"January 1, 2020",61,3,271,0.28617363344051444,2
0,17,"January 1, 2020",96,3,271,0.2958199356913183,2
0,5,"March 21, 2017",891,9,818,0.3633440514469453,2
0,968,"April 24, 2019",279,10,1597,0.315112540192926,2
0,2805,"May 17, 2019",1141,9,1206,0.3054662379421222,2
0,8,"September 1, 2019",1022,3,857,0.3247588424437299,2
0,412,"March 31, 2017",891,10,271,0.28617363344051444,2
0,807,"April 1, 2018",1022,9,818,0.15434083601286175,2
0,2805,"October 1, 2018",554,-1,818,0.19292604501607719,2
1,807," December 14, 2018",554,9,749,0.003215434083601286,0
0,14,"April 15, 2020",1024,9,818,0.18971061093247588,2
0,53,"September 17, 2019",17,3,857,0.33118971061093244,2
1,2805," July 20, 2018",348,7,120,0.006430868167202573,0
0,45,"January 16, 2017",136,2,1597,0.37942122186495175,2
0,106,"June 13, 2019",891,9,1206,0.3247588424437299,2
0,2805,"August 1, 2018",1141,10,1597,0.26366559485530544,2
1,189,"July 1, 2019",891,6,386,0.0,0
0,53,"July 31, 2018",7,10,857,0.2797427652733119,2
0,1,"November 16, 2018",1022,10,818,0.2733118971061093,2
1,807,"October 1, 2017",1022,8,220,0.0,0
1,2805,"October 16, 2017",184,9,749,0.0,0
0,145,"June 30, 2017",554,1,818,0.28617363344051444,2
0,2805,"May 1, 2020",193,3,1597,0.427652733118971,2
0,2805,"March 2, 2016",554,8,818,0.292604501607717,2
0,110,"August 2, 2019",228,3,1597,0.4630225080385852,2
0,412,"August 16, 2019",1024,10,1206,0.3022508038585209,2
0,2805,"September 1, 2019",1141,10,818,0.2958199356913183,2
0,2805,"March 6, 2018",7,0,595,0.26688102893890675,2
1,2805,"December 31, 2018",1022,9,120,0.0,0
0,412,"December 1, 2017",1022,9,818,0.2572347266881029,2
0,2805,"November 1, 2019",2,0,857,0.31189710610932475,2
1,412,"March 1, 2017",891,8,248,0.0,0
0,77,"August 2, 2018",1141,10,818,0.2347266881028939,2
0,1,"May 29, 2017",891,10,818,0.27652733118971057,2
1,412,"September 18, 2017",184,10,749,0.0,0
0,2805,"October 3, 2019",184,1,818,0.3054662379421222,2
0,13,"January 1, 2021",136,2,1206,0.2797427652733119,2
1,1,"December 9, 2016",891,10,399,0.0,0
0,412,"August 1, 2019",22,3,80,0.37620578778135044,2
0,17,"April 1, 2019",88,3,1597,0.360128617363344,2
0,1,"October 1, 2017",228,3,1206,0.2733118971061093,2
1,2805,,61,8,22,0.03215434083601286,0
0,2805,"August 13, 2020",1141,10,1206,0.28938906752411575,2
0,2805,"January 1, 2021",88,1,595,0.36655948553054657,2
0,1,"January 1, 2020",28,1,595,0.35691318327974275,2
0,1,"December 15, 2017",554,3,818,0.3279742765273312,2
0,106,"June 6, 2019",891,10,1206,0.3697749196141479,2
0,2805,"February 4, 2016",554,10,1597,0.2282958199356913,2
0,2805,"March 3, 2020",1024,8,1597,0.33118971061093244,2
1,2805," January 17, 2018",1022,8,220,0.00964630225080386,0
0,2805,"January 1, 2020",152,3,271,0.30868167202572344,2
0,67,"April 18, 2018",891,3,271,0.292604501607717,2
1,2805,,61,9,22,0.028938906752411574,0
0,106,"June 6, 2019",1022,9,595,0.2958199356913183,2
0,2,"September 8, 2020",193,3,857,0.2958199356913183,2
0,2805,"July 15, 2018",891,1,818,0.315112540192926,2
1,4,"January 28, 2016",184,8,248,0.0,0
0,4,"January 28, 2016",184,8,54,0.14790996784565916,2
0,4,"January 28, 2016",184,8,54,0.1639871382636656,2
0,2805,"July 1, 2019",136,3,1597,0.30868167202572344,2
0,45,"September 1, 2016",554,8,595,0.2797427652733119,2
0,2805,"January 1, 2018",891,10,818,0.337620578778135,2
0,7,"September 25, 2019",1024,10,857,0.30868167202572344,2
0,47,"April 24, 2019",1022,10,1597,0.2797427652733119,2
0,2805,"March 15, 2019",152,1,595,0.2797427652733119,2
0,2,"November 9, 2018",1022,10,1597,0.42122186495176844,2
1,968,"June 1, 2018",1141,9,749,0.0,0
0,15,"September 15, 2017",279,9,1597,0.34405144694533757,2
1,2805," September 7, 2016",891,8,40,0.003215434083601286,0
0,79,"September 15, 2018",1022,8,1597,0.35369774919614144,2
1,75,"September 1, 2016",152,10,749,0.0,0
1,968,"April 15, 2017",348,8,749,0.0,0
0,5,"August 20, 2019",51,3,1597,0.5337620578778135,2
1,245,"December 1, 2016",279,-1,176,0.0,0
0,79,"October 9, 2018",152,8,595,0.3054662379421222,2
0,79,"November 30, 2018",184,8,595,0.3022508038585209,2
0,12,"December 10, 2018",891,10,271,0.3408360128617363,2
0,968,"December 15, 2017",891,10,1597,0.37620578778135044,2
0,968,"July 1, 2018",1141,8,1597,0.4147909967845659,2
0,2805,"February 1, 2018",1022,8,818,0.28617363344051444,2
1,412,"August 1, 2017",554,8,248,0.0,0
1,412,"August 1, 2017",891,8,248,0.0,0
1,13,"June 1, 2016",891,10,399,0.0,0
0,11,"December 20, 2016",61,1,595,0.27652733118971057,2
1,1,"December 31, 2017",184,5,386,0.0,0
0,2805,"January 16, 2020",193,3,1206,0.3472668810289389,2
0,75,"December 12, 2014",348,1,595,0.3279742765273312,2
1,2805,"November 1, 2018",1022,10,399,0.0,0
0,2805,"April 1, 2019",136,2,857,0.3504823151125402,2
0,2805,"November 1, 2019",80,2,1206,0.270096463022508,2
0,968,"December 31, 2019",22,9,857,0.5209003215434084,2
0,2,"December 31, 2017",1022,10,271,0.3183279742765273,2
0,245,"February 24, 2019",279,10,857,0.1832797427652733,2
0,11,"October 1, 2020",88,2,857,0.3504823151125402,2
0,245,"February 24, 2019",348,10,857,0.1832797427652733,2
1,2805,"October 2, 2019",228,9,120,0.0,0
0,245,"February 24, 2019",279,9,857,0.17684887459807075,2
0,968,"December 31, 2019",38,10,857,0.5144694533762059,2
0,79,"September 15, 2018",80,9,1597,0.45016077170418006,2
0,2805,"November 1, 2019",3,0,80,0.36655948553054657,2
0,1,"July 15, 2018",228,2,1597,0.28617363344051444,2
0,75,"February 27, 2019",279,9,1206,0.3279742765273312,2
0,2805,"March 31, 2017",228,-1,818,0.24437299035369775,2
1,807,"August 14, 2017",193,9,749,0.0,0
0,2805,"February 9, 2019",1141,1,595,0.35369774919614144,2
0,2805,"October 22, 2018",891,8,818,0.3279742765273312,2
0,14,"December 16, 2017",1022,-1,857,0.4115755627009646,2
0,2805,"April 1, 2020",348,1,1597,0.360128617363344,2
0,2805,"December 4, 2018",1141,1,1597,0.337620578778135,2
0,412,"May 1, 2018",1022,10,1597,0.33440514469453375,2
0,968,"December 31, 2019",11,8,80,0.4372990353697749,2
0,245,"November 1, 2017",279,5,128,0.06752411575562701,2
0,75,"December 31, 2019",25,2,857,0.4147909967845659,2
0,2805,"June 22, 2020",1024,10,1597,0.28295819935691313,2
1,2805," October 31, 2018",1022,5,386,0.003215434083601286,0
0,86,"December 10, 2018",891,3,65,0.3504823151125402,2
0,968,"December 31, 2019",96,9,1206,0.47266881028938906,2
1,1," August 21, 2017",891,10,399,0.003215434083601286,0
0,2805,"January 1, 2019",1141,3,20,0.3183279742765273,2
1,103,"July 12, 2017",554,9,749,0.0,0
0,2805,"January 19, 2017",891,3,1206,0.28617363344051444,2
0,2805,"April 2, 2017",348,3,1597,0.3279742765273312,2
0,2805,"August 20, 2020",1024,10,1206,0.2379421221864952,2
0,106,"June 21, 2019",228,10,1597,0.315112540192926,2
0,1,"June 2, 2019",80,1,1597,0.2958199356913183,2
0,1,"September 8, 2017",348,3,857,0.28617363344051444,2
0,2805,"January 1, 2021",22,3,80,0.4630225080385852,2
0,2805,"March 6, 2018",1022,10,1597,0.3022508038585209,2
0,73,"August 15, 2017",184,3,1206,0.292604501607717,2
0,47,"April 25, 2019",1141,1,595,0.28617363344051444,2
0,1,"November 1, 2019",45,3,1206,0.4372990353697749,2
1,2805," October 8, 2013",228,9,67,0.016077170418006433,0
0,1,"January 1, 2021",61,3,271,0.31189710610932475,2
0,968,"October 15, 2017",554,9,1597,0.3472668810289389,2
0,13,"October 1, 2020",136,3,1597,0.3729903536977492,2
1,412,"August 1, 2019",1022,9,248,0.003215434083601286,0
1,145," November 1, 2017",279,8,749,0.006430868167202573,0
0,968,"March 1, 2018",279,10,1206,0.2958199356913183,2
0,2805,"February 14, 2019",1022,10,1206,0.18006430868167203,2
0,2805,"November 1, 2019",7,1,80,0.3504823151125402,2
1,412," December 1, 2018",891,8,248,0.003215434083601286,0
1,412,"October 1, 2017",1022,8,220,0.0,0
0,2805,"November 12, 2018",554,3,271,0.3022508038585209,2
0,95,"January 1, 2018",891,10,1206,0.3247588424437299,2
0,2805,"April 1, 2018",891,10,818,0.30868167202572344,2
0,2805,"January 6, 2017",891,8,818,0.26045016077170413,2
0,180,"February 1, 2017",554,8,818,0.28617363344051444,2
1,245,,136,9,176,0.003215434083601286,0
0,412,"July 26, 2019",554,7,818,0.18006430868167203,2
0,14,"August 19, 2018",554,10,1206,0.28938906752411575,2
0,103,"March 10, 2017",279,10,1206,0.3183279742765273,2
0,103,"March 10, 2017",279,9,1206,0.32154340836012857,2
1,807,"May 11, 2018",891,10,749,0.003215434083601286,0
0,968,"March 15, 2018",193,9,1206,0.4405144694533762,2
0,103,"April 4, 2018",348,9,1206,0.3022508038585209,2
0,2,"January 1, 2020",88,1,595,0.3697749196141479,2
0,16,"May 1, 2017",152,2,857,0.3729903536977492,2
0,2805,"March 7, 2016",554,9,857,0.2057877813504823,2
0,968,"March 1, 2018",37,9,1597,0.504823151125402,2
0,2805,"November 23, 2019",8,3,857,0.3504823151125402,2
0,106,"May 2, 2019",1022,9,1206,0.2508038585209003,2
0,2805,"May 6, 2020",1022,3,65,0.315112540192926,2
0,2805,"August 25, 2018",279,9,818,0.2733118971061093,2
1,2805,"June 6, 2020",554,10,11,0.006430868167202573,0
0,412,"March 1, 2018",1022,7,128,0.4405144694533762,2
1,75,"January 1, 2017",279,9,749,0.0,0
0,2805,"January 1, 2018",1022,10,271,0.28938906752411575,2
0,110,"February 8, 2017",348,-1,1206,0.2508038585209003,2
1,412," March 16, 2016",891,10,248,0.003215434083601286,0
1,2805,"July 1, 2016",554,10,120,0.0,0
0,412,"September 6, 2017",554,10,1597,0.2508038585209003,2
0,1,"August 1, 2020",554,3,857,0.3054662379421222,2
0,807,"November 1, 2019",80,9,818,0.17363344051446947,2
0,2805,"October 1, 2019",136,3,1206,0.32154340836012857,2
0,1,"January 1, 2020",64,3,1206,0.2797427652733119,2
0,2805,"November 25, 2018",554,9,818,0.3022508038585209,2
1,412,"February 1, 2019",348,9,248,0.0,0
0,73,"April 15, 2018",193,7,595,0.27652733118971057,2
1,22,"October 15, 2017",1022,6,386,0.0,0
0,2805,"January 15, 2017",554,8,818,0.26366559485530544,2
0,2805,"May 1, 2017",891,-1,818,0.28617363344051444,2
1,2805," December 15, 2015",348,8,120,0.00964630225080386,0
0,968,"March 1, 2018",39,8,857,0.4823151125401929,2
1,79,"August 21, 2017",554,9,749,0.0,0
0,2805,"January 2, 2018",1022,10,818,0.28295819935691313,2
0,2805,"March 1, 2019",1141,10,271,0.315112540192926,2
0,86,"February 1, 2019",1022,10,818,0.2733118971061093,2
1,45," September 8, 2015",554,9,22,0.012861736334405145,0
0,2805,"June 10, 2017",891,10,271,0.270096463022508,2
0,1,"March 1, 2020",184,3,857,0.2958199356913183,2
0,3,"June 1, 2018",554,2,818,0.28295819935691313,2
0,2805,"January 12, 2019",1141,3,271,0.28295819935691313,2
0,2805,"September 13, 2019",1141,10,271,0.28617363344051444,2
0,86,"August 25, 2018",36,10,1597,0.33118971061093244,2
0,2805,"February 1, 2019",1022,9,818,0.3408360128617363,2
0,2805,"December 31, 2019",45,2,1206,0.3954983922829582,2
0,2805,"January 1, 2018",1022,10,65,0.27652733118971057,2
1,180,"June 22, 2018",1141,10,749,0.003215434083601286,0
0,8,"April 1, 2019",891,1,595,0.29903536977491957,2
1,73,"November 10, 2018",554,10,11,0.0,0
0,2805,"September 6, 2018",554,3,857,0.2733118971061093,2
1,2," May 28, 2016",891,9,399,0.012861736334405145,0
0,2805,"January 1, 2019",891,3,1597,0.3247588424437299,2
0,2805,"December 1, 2018",64,2,857,0.3890675241157556,2
0,2805,"July 29, 2018",279,3,1597,0.40192926045016075,2
0,2805,"May 2, 2019",1141,9,1597,0.27652733118971057,2
0,968,"December 31, 2019",9,9,857,0.4983922829581993,2
0,2805,"July 1, 2017",891,10,271,0.30868167202572344,2
0,16,"August 1, 2018",38,10,857,0.28295819935691313,2
1,13,"June 1, 2019",1141,10,749,0.003215434083601286,0
0,2805,"July 24, 2020",1022,10,857,0.2797427652733119,2
1,189,"May 19, 2017",554,6,749,0.0,0
0,968,"March 1, 2018",193,9,271,0.3054662379421222,2
0,65,"August 19, 2017",891,9,128,0.33118971061093244,2
0,86,"February 1, 2017",554,9,818,0.25401929260450157,2
1,180," December 3, 2019",891,8,120,0.006430868167202573,0
1,2805," November 1, 2016",18,8,67,0.012861736334405145,0
1,412,"August 1, 2017",891,9,248,0.006430868167202573,0
0,412,"March 31, 2017",554,8,818,0.3022508038585209,2
0,10,"December 1, 2017",193,10,271,0.30868167202572344,2
1,56,"January 13, 2017",554,10,399,0.0,0
0,968,"August 1, 2018",1022,9,1597,0.37620578778135044,2
1,86,"July 12, 2019",891,8,248,0.0,0
0,2805,"January 1, 2020",80,2,1206,0.37620578778135044,2
0,412,"August 1, 2016",891,8,818,0.1382636655948553,2
0,124,"November 1, 2017",1022,9,818,0.17041800643086816,2
0,18,"July 1, 2017",554,8,1597,0.5434083601286174,2
1,2805,"August 1, 2017",891,5,386,0.0,0
0,103,"March 10, 2017",96,10,1206,0.37620578778135044,2
0,86,"August 1, 2016",554,10,1597,0.4083601286173633,2
0,3,"July 15, 2016",891,10,1206,0.337620578778135,2
0,2805,"September 1, 2016",891,-1,818,0.3279742765273312,2
0,60,"July 30, 2018",136,9,1206,0.292604501607717,2
0,60,"July 30, 2018",193,10,1206,0.3247588424437299,2
0,968,"May 1, 2018",1022,9,1597,0.40192926045016075,2
0,807,"October 15, 2019",1024,8,1597,0.2315112540192926,2
0,2805,"October 1, 2019",184,2,1597,0.35369774919614144,2
0,2805,"April 3, 2018",1141,2,1597,0.3183279742765273,2
0,2805,"November 3, 2018",184,1,595,0.2733118971061093,2
0,968,"September 1, 2018",1141,9,595,0.3022508038585209,2
0,2805,"November 8, 2018",1141,1,1597,0.2508038585209003,2
0,3,"December 15, 2019",1022,9,818,0.2572347266881029,2
1,60,"June 30, 2018",554,10,749,0.006430868167202573,0
0,73,"August 1, 2019",279,3,1597,0.382636655948553,2
1,412,"October 2, 2019",891,9,248,0.0,0
0,968,"April 12, 2019",279,9,271,0.270096463022508,2
0,1,"January 15, 2017",891,9,818,0.3054662379421222,2
0,807,"January 29, 2018",1022,8,818,0.28938906752411575,2
0,2805,"August 15, 2018",1022,3,1597,0.427652733118971,2
0,2805,"March 1, 2016",891,-1,1206,0.2958199356913183,2
0,412,"August 13, 2017",891,10,1206,0.26045016077170413,2
0,2805,"November 20, 2019",88,2,1206,0.2797427652733119,2
1,9,"March 16, 2017",1022,9,399,0.0,0
0,1,"October 1, 2019",7,10,80,0.3054662379421222,2
0,2805,"January 24, 2019",1141,1,595,0.30868167202572344,2
0,73,"May 8, 2020",228,2,271,0.32154340836012857,2
0,73,"January 6, 2018",891,9,818,0.2797427652733119,2
0,1,"July 20, 2017",891,9,1206,0.26688102893890675,2
0,47,"February 1, 2018",1022,8,818,0.3504823151125402,2
0,2805,"June 1, 2017",37,1,595,0.33440514469453375,2
0,13,"November 1, 2019",1022,2,1206,0.3697749196141479,2
0,2805,"November 1, 2019",38,3,1206,0.29903536977491957,2
0,1,"January 1, 2016",554,-1,818,0.3504823151125402,2
1,807,"September 15, 2018",1141,10,248,0.0,0
0,2805,"April 1, 2018",25,2,1597,0.3697749196141479,2
0,2805,"August 1, 2016",891,8,818,0.1607717041800643,2
0,968,"January 1, 2018",228,9,1597,0.3279742765273312,2
0,2805,"June 1, 2020",152,2,857,0.26366559485530544,2
0,968,"January 1, 2018",39,7,1597,0.5627009646302251,2
0,968,"October 22, 2017",96,8,128,0.4758842443729903,2
1,18,"December 15, 2016",184,8,749,0.0,0
0,412,"June 23, 2018",348,10,271,0.2508038585209003,2
0,180,"January 1, 2020",193,3,857,0.30868167202572344,2
0,1,"October 22, 2019",554,3,857,0.28938906752411575,2
1,412,"February 1, 2019",554,9,248,0.0,0
1,5," January 1, 2018",184,6,386,0.003215434083601286,0
0,2805,"January 1, 2017",891,10,1206,0.270096463022508,2
0,2805,"August 15, 2018",1141,10,1206,0.270096463022508,2
0,2805,"December 1, 2019",80,3,1597,0.3729903536977492,2
1,807,"March 29, 2018",1141,9,749,0.003215434083601286,0
0,56,"June 8, 2017",891,10,271,0.26688102893890675,2
0,1,"March 4, 2019",193,10,1597,0.337620578778135,2
0,412,"October 1, 2017",891,1,818,0.3408360128617363,2
0,2805,"May 26, 2017",1022,9,818,0.31189710610932475,2
0,2805,"April 1, 2019",1141,9,818,0.17041800643086816,2
1,110,"March 3, 2017",891,9,749,0.0,0
0,65,"September 2, 2017",891,9,1206,0.44372990353697744,2
0,1,"February 1, 2017",554,-1,818,0.2797427652733119,2
0,412,"December 22, 2018",1141,3,857,0.2958199356913183,2
0,2805,"September 16, 2019",891,3,857,0.28938906752411575,2
0,2805,"March 23, 2019",184,2,1206,0.28295819935691313,2
0,807,"January 31, 2019",1022,9,595,0.337620578778135,2
0,60,"September 5, 2018",348,9,1206,0.3697749196141479,2
0,1,"April 19, 2019",891,3,1597,0.3183279742765273,2
0,2805,"October 22, 2019",554,2,1206,0.3054662379421222,2
0,2805,"October 1, 2017",279,1,1597,0.37942122186495175,2
1,2805,"September 13, 2019",1024,10,120,0.003215434083601286,0
0,1,"October 1, 2017",891,10,818,0.34405144694533757,2
0,14,"January 23, 2018",348,3,857,0.33118971061093244,2
0,968,"January 1, 2018",193,9,1206,0.3954983922829582,2
1,2805,"December 15, 2018",348,8,120,0.0,0
0,16,"September 1, 2019",136,1,595,0.27652733118971057,2
0,2805,"September 1, 2013",279,-1,332,0.2379421221864952,2
0,17,"December 7, 2019",152,1,595,0.34405144694533757,2
0,124,"June 6, 2019",7,-1,1597,0.3279742765273312,2
1,75,"January 1, 2017",228,9,749,0.0,0
0,2805,"March 19, 2018",1022,3,857,0.3279742765273312,2
0,1,"January 10, 2018",1022,2,271,0.28295819935691313,2
0,103,"March 10, 2017",348,9,1597,0.3279742765273312,2
0,2,"October 26, 2018",1024,10,857,0.28295819935691313,2
0,968,"April 8, 2017",1022,10,1597,0.37942122186495175,2
0,75,"March 1, 2018",1022,3,65,0.337620578778135,2
0,1,"September 1, 2017",554,10,818,0.28617363344051444,2
0,2805,"February 8, 2019",1141,1,595,0.37620578778135044,2
0,968,"February 17, 2017",348,-1,1597,0.3022508038585209,2
0,2805,"January 1, 2019",136,2,857,0.3922829581993569,2
0,2805,"January 1, 2019",16,2,857,0.405144694533762,2
0,2805,"January 1, 2019",13,1,857,0.3697749196141479,2
0,2805,"January 1, 2019",12,1,857,0.37942122186495175,2
0,2805,"February 1, 2017",891,10,1597,0.315112540192926,2
0,2805,"August 29, 2018",279,1,818,0.28617363344051444,2
0,412,"April 1, 2018",891,8,818,0.28617363344051444,2
0,13,"July 22, 2019",152,3,857,0.48874598070739544,2
0,1,"July 1, 2019",136,1,857,0.337620578778135,2
0,968,"March 1, 2018",80,9,857,0.45016077170418006,2
1,412,"September 15, 2018",1022,10,248,0.0,0
1,2805,"July 1, 2019",554,9,399,0.0,0
1,13,"January 29, 2019",1022,9,220,0.0,0
1,412,"December 31, 2018",1141,10,120,0.0,0
0,110,"January 1, 2020",279,2,1206,0.3890675241157556,2
1,180,"July 19, 2017",88,10,399,0.003215434083601286,0
0,2805,"July 21, 2016",891,9,1206,0.27652733118971057,2
0,180,"November 7, 2018",554,3,1597,0.3247588424437299,2
0,245,"September 1, 2017",64,8,857,0.2797427652733119,2
0,245,"September 1, 2017",61,9,857,0.315112540192926,2
0,245,"September 1, 2017",51,9,857,0.315112540192926,2
0,2805,"November 1, 2019",152,2,1597,0.427652733118971,2
0,180,"January 14, 2019",1141,8,818,0.28938906752411575,2
0,1,"February 1, 2018",1022,10,1597,0.2797427652733119,2
0,968,"March 1, 2018",96,6,1597,0.405144694533762,2
0,968,"March 15, 2018",193,9,1206,0.4372990353697749,2
0,2805,"July 19, 2019",1141,9,818,0.24437299035369775,2
0,2805,"October 12, 2014",348,1,595,0.22508038585209003,2
1,1,"August 1, 2020",184,6,386,0.003215434083601286,0
0,968,"March 1, 2018",554,9,1597,0.4147909967845659,2
1,412,"March 1, 2017",348,8,220,0.0,0
1,189,"February 19, 2018",554,10,749,0.0,0
0,968,"March 1, 2018",279,10,1597,0.44694533762057875,2
0,2805,"November 20, 2019",25,1,595,0.32154340836012857,2
0,807,"May 3, 2019",228,9,1206,0.32154340836012857,2
0,145,"March 1, 2016",554,10,1206,0.28938906752411575,2
0,106,"June 6, 2019",1022,9,1206,0.26688102893890675,2
0,2805,"April 1, 2016",348,-1,818,0.2797427652733119,2
0,807,"September 1, 2018",1141,6,595,0.21543408360128619,2
0,968,"December 31, 2019",96,9,1597,0.5209003215434084,2
0,27,"February 8, 2017",279,1,595,0.2958199356913183,2
0,180,"July 16, 2019",1141,10,818,0.2733118971061093,2
1,3,"March 31, 2013",891,10,399,0.0,0
0,2805,"August 1, 2019",38,3,1597,0.49196141479099675,2
0,7,"October 6, 2018",554,9,1206,0.292604501607717,2
0,968,"December 31, 2019",152,9,1597,0.42122186495176844,2
0,807,"August 6, 2017",348,5,54,0.06752411575562701,2
0,968,"October 15, 2017",279,9,1597,0.42122186495176844,2
0,968,"May 19, 2018",228,9,1597,0.29903536977491957,2
0,18,"September 15, 2017",891,9,1206,0.42122186495176844,2
1,245,"May 1, 2017",136,7,749,0.0,0
0,2805,"January 1, 2019",45,3,1206,0.33440514469453375,2
0,24,"October 1, 2019",10,10,1597,0.30868167202572344,2
1,2805,"December 18, 2020",1024,7,120,0.003215434083601286,0
0,2805,"April 1, 2016",554,2,818,0.3472668810289389,2
1,2805,"August 16, 2017",136,9,22,0.003215434083601286,0
0,2805,"January 1, 2019",348,3,1597,0.427652733118971,2
0,1,"April 1, 2019",1141,9,818,0.16720257234726688,2
0,2805,"May 1, 2018",891,10,818,0.26688102893890675,2
1,968,"June 1, 2017",152,9,749,0.0,0
0,2805,"November 1, 2019",10,3,818,0.3247588424437299,2
1,15,"April 1, 2019",1022,6,386,0.0,0
0,2805,"June 5, 2019",184,1,818,0.2508038585209003,2
0,807,"December 31, 2019",4,9,857,0.5787781350482315,2
0,412,"April 1, 2017",1022,9,818,0.28617363344051444,2
0,968,"August 15, 2016",80,9,818,0.2508038585209003,2
0,2805,"May 2, 2019",228,2,857,0.42443729903536975,2
0,968,"December 31, 2019",279,10,128,0.39871382636655944,2
0,807,"February 1, 2018",1022,10,818,0.25401929260450157,2
0,2805,"April 16, 2019",1141,10,1597,0.32154340836012857,2
1,412,"August 25, 2016",554,9,248,0.0,0
