show_id,title,director,cast,country,date_added,release_year,duration,description,type_Movie,type_TV Show,rating_G,rating_NC-17,rating_NR,rating_PG,rating_PG-13,rating_R,rating_TV-14,rating_TV-G,rating_TV-MA,rating_TV-PG,rating_TV-Y,rating_TV-Y7,rating_TV-Y7-FV,rating_UR,listed_in_freq
s7365,TV-PG,Pratim D. Gupta,"Ritwick Chakraborty, Mamata Shankar, Paoli Dam, Kaya Blocksage, Sauraseni Maitra, Arjun Chakrabarty","India, France","January 1, 2018",2017,107 min,"On his first visit to his home city of Kolkata in 13 years, a Paris-based chef is faced with a cooking challenge that will change his life forever.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2331.0
s7366,R,Dylan C. Brown,"Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari, Derek Kane, Luenell, Teni Panosian, Paul Iacono, Andy Milonakis, Mystikal",United States,"April 20, 2016",2012,76 min,"Devin Overstreet may be the class valedictorian, but he hasn't had much life experience. Enter Mac Johnson, a 10th-year senior and weed dealer.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0
s7367,TV-MA,Debaloy Dey,"Swara Bhaskar, Bhanu Uday, Murli Sharma, Deep Raj Rana, Reema Debnath, Hemant Pandey, Saurabh Dubey, Sakha Kalyani",India,"October 15, 2017",2014,118 min,"After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1352.5
s7368,R,George Miller,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley, Tim Burns, Roger Ward, Lisa Aldenhoven, Bertrand Cadart","Australia, United States","August 1, 2020",1979,93 min,"In a post-apocalyptic future, a malicious gang murders Max's family as an act of retaliation, forcing Max to hit the open road seeking vengeance.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.6666666666667
s7370,PG-13,"Callie Khouri, Jesse V. Johnson","Diane Keaton, Queen Latifah, Katie Holmes, Ted Danson, Roger Cross, Adam Rothenberg, Stephen Root, Christopher McDonald, Meagen Fay, J.C. MacKenzie, Finesse Mitchell, Eric Keenleyside",United States,"November 1, 2019",2008,99 min,A woman joins the janitorial staff of the Federal Reserve Bank and conspires with two co-workers to pilfer old money that's scheduled to be destroyed.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0
s7371,NR,Jim Monaco,"Nick Pawlow, Jordu Schell, Jay Kushwara, Michael Townsend Wright, Anthony Kelly, Happy Goldsplatt, Ron Roccia, Fred Pomerleau, Joe Amodei, Nicholas Kitsopoulos",United States,"November 1, 2010",1987,84 min,"This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5
s7372,TV-MA,Chun Wong,"Shawn Yue, Eric Tsang, Elaine Jin, Charmaine Fong",Hong Kong,"September 20, 2018",2016,102 min,"A stockbroker struggling with bipolar disorder goes to live with his estranged father in a cramped flat, where old resentments bubble to the surface.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2331.0
s7373,TV-14,Nishikant Kamat,"Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi, Nitish Pandey",India,"February 17, 2017",2016,134 min,"A bridge under construction collapses in Mumbai, killing a man's family and launching him on a crusade to bring those responsible to justice.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7374,TV-MA,Ben Patterson,Steve Madden,United States,"January 1, 2018",2017,78 min,This documentary chronicles the rise of the footwear designer behind a billion-dollar empire and his subsequent comeback after a financial scandal.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,391.0
s7375,TV-MA,Aaron Burns,"Daniela Ramírez, Cristobal Tapia Montt, Aida, Matías Bassi, Nicolás Durán, Ignacia Allamand",Chile,"August 26, 2017",2016,95 min,"Pregnant and overwhelmed, Diana hires a caretaker for her son with severe autism. But she soon begins to fear the new nanny has sinister intentions.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1458.0
s7376,TV-Y7,Iginio Straffi,"Emanuela Rei, Giorgia Boni, Sergio Ruggeri, Luca Murphy, Federica Corti, Federico Pedroni, Tiffany Zhou, Sergio Melone",Italy,"March 31, 2019",2017,1 Season,"Originally polar opposites, an American fashion student and the daughter of an industry mogul form an everlasting bond and start a rock band in Milan.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5
s7378,TV-Y,Luc Vinciguerra,"Nathan Simony, Benoît Allemane, Vincent Grass, Jean-Claude Donda, Alexis Tomassian, Pascal Sellem, Evelyne Grandjean, Alice Révérend, Kylian Trouillard, Céline Melloul","France, Belgium","December 20, 2015",2013,73 min,Young Nicolas agrees to do Santa's work for one year. But the stress of the job threatens the boy's sense of joy – and Christmas itself.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,503.0
s7379,TV-14,Thierry Donard,"Tom Barrer, Liam Whaley, Wille Lindberg, Sam Favret, Fabian Bodet, Jamie Lee, Lorenzo Avvenenti, Ross Clarke-Jones",France,"June 12, 2020",2018,110 min,"Attracted to thrills across the globe, intrepid athletes venture to remote locations in pursuit of their extreme form of bliss.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6666666666667
s7380,TV-PG,Benjamin Ree,Magnus Carlsen,Norway,"February 22, 2017",2016,75 min,"This dramatic documentary explores the life and mind of Magnus Carlsen, the charismatic Norwegian prodigy who became world chess champion.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087.6666666666667
s7381,TV-14,Amaan Khan,"Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval",India,"August 1, 2018",2013,119 min,Two young brothers encounter a singing bird who treats them to a musical reinterpretation of one of India’s most epic ancient tales.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.6666666666667
s7385,TV-PG,Li Pei-Chuan,"Patrick Tse, Betty Ting Pei, Hua Yueh, Chin Siu Ho, Lau Hak-Suen, Kwan Hoi-san",Hong Kong,"August 16, 2018",1981,92 min,"In this comedy, characters from all walks of life go head-to-head around the mahjong table in a high-stakes contest of different playing styles.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1961.0
s7387,TV-14,David Dhawan,"Salman Khan, Sushmita Sen, Sohail Khan, Katrina Kaif, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak",India,"December 31, 2019",2005,137 min,"After lying to his girlfriend, orthopedic surgeon Samir must conjure up a pretend wife in this musical comedy.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.6666666666667
s7388,TV-PG,Sooraj R. Barjatya,"Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl",India,"January 1, 2018",1989,192 min,"When the son of a wealthy businessman and the daughter of a struggling engineer fall in love, the young man's parents question the girl's motives.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1651.3333333333333
s7389,TV-PG,Sameer Vidwans,"Gashmeer Mahajani, Spruha Joshi, Nirmiti Sawant, Vijay Nikam, Satish Alekar, Mangal Kenkre, Kamlesh Sawant, Seema Deshmukh",India,"November 15, 2018",2017,132 min,"With their relationship running on autopilot, a discontent husband and wife must confront their issues while on a trip with the extended family.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2331.0
s7390,TV-MA,Michael Winnick,"Bojana Novakovic, Josh Stewart, Delroy Lindo, Melissa Bolona, Yvette Yates, Luke Edwards, Jaqueline Fleming, Ben VanderMey, Presley Richardson, Joy Kate Lawson",United States,"February 1, 2019",2018,91 min,"After receiving a strange present, a professor and his pregnant wife are plagued by tragedy and a paranormal presence that's determined to kill.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.0
s7391,R,Keanu Reeves,"Keanu Reeves, Tiger Chen, Karen Mok, Simon Yam, Qing Ye, Hai Yu, Sam Lee, Iko Uwais","United States, China, Hong Kong","July 26, 2018",2013,105 min,"In this kung fu tale set in Beijing, a young man armed with incomparable martial arts skills gets embroiled in the world of underground fight clubs.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.5
s7392,R,Ben Palmer,"Lake Bell, Simon Pegg, Ophelia Lovibond, Olivia Williams, Rory Kinnear, Henry Lloyd-Hughes, Ken Stott, Sharon Horgan, Harriet Walter, Stephen Campbell Moore, Dean-Charles Chapman, Phoebe Waller-Bridge","United Kingdom, France","September 4, 2018",2015,88 min,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.3333333333333
s7394,TV-MA,Shyam Benegal,"Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri, Kulbhushan Kharbanda, Saeed Jaffrey, Om Puri, Sreela Mazumdar, Neena Gupta",India,"January 1, 2020",1983,155 min,"Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam’s brothel from the heart of Hyderabad.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7395,TV-14,Tathagata Banerjee,"Paoli Dam, Parambrata Chattopadhyay, Indrasish Roy, Koushik Sen, Biswajit Chakraborty",India,"April 1, 2018",2017,103 min,"With the assistance of a psychiatrist, an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0
s7396,PG-13,David Gordon Green,"Al Pacino, Holly Hunter, Harmony Korine, Chris Messina, Skylar Gasper, Brian D. Mays, Herculano Trevino, Angela Woods",United States,"April 16, 2017",2014,97 min,A reclusive small-town locksmith who can't stop writing letters to a lost love meets a kindly bank teller who challenges him to look to the future.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.5
s7397,TV-14,John Upchurch,"Ram Gopal Bajaj, Pankaj Tripathi, Sameer Kochhar",United States,"March 15, 2018",2016,92 min,"Concerned that dementia will soon steal his most cherished memories, a Hindu doctor hires a Mulsim rickshaw driver to take him to his childhood home.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.5
s7398,TV-14,Tom O'Brien,"Tom O'Brien, Katherine Waterston, Caitlin Fitzgerald, Gaby Hoffmann, Louis Cancelmi, Zach Grenier",United States,"September 8, 2017",2014,98 min,A filmmaker working on a documentary about love in modern Manhattan becomes personally entangled in the romantic lives of his subjects.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.3333333333334
s7399,TV-MA,Michael Roberts,"Manolo Blahnik, Anna Wintour, André Leon Talley, Paloma Picasso, Candace Bushnell, Iman, Rihanna, Naomi Campbell, Isaac Mizrahi, Rupert Everett, Sofia Coppola, John Galliano",United Kingdom,"January 15, 2018",2017,89 min,"As legendary shoe designer Manolo Blahnik speaks about his creative process, his celebrity admirers chime in with their own takes on his work.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1380.0
s7400,PG-13,Patricia Rozema,"Frances O'Connor, Embeth Davidtz, Jonny Lee Miller, Alessandro Nivola, Harold Pinter, Lindsay Duncan, Sheila Gish, James Purefoy, Victoria Hamilton, Hugh Bonneville",United Kingdom,"January 1, 2020",1999,112 min,"A poor heroine is sent to live with wealthy relatives in 1800s England, where her wit and writing talent find the room, and circumstance, to grow.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.6666666666665
s7401,TV-MA,Rahat Kazmi,"Raghuvir Yadav, Veerendra Saxena, Sonal Sehgal, Aaditya Pratap Singh, Rahat Kazmi, Raina Bassnet, Sakshi Bhat",India,"December 15, 2017",2017,75 min,Four stories by writer Sadaat Hasan Manto culminate in a single gruesome drama that's set during the partitioning of the Indian subcontinent.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7402,TV-14,Nicholas Kharkongor,"Rajat Kapoor, Lushin Dubey, Kalki Koechlin, Shiv Pandit, Adil Hussain, Rohan Joshi, Yuri Suri, Maya Krishna Rao",India,"December 15, 2017",2017,89 min,An Indian business owner struggles to keep his company afloat amid global competition while trying to make up for lost time with his family.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7403,TV-MA,Clive Tonge,"Olga Kurylenko, Javier Botet, Mitch Eakins, Lance E. Nichols, Rosie Fellner, Mackenzie Imsand, Dandy Barrett, Craig Conway, Melissa Bolona",United Kingdom,"January 5, 2019",2017,99 min,"When criminal psychologist Kate Fuller investigates a man who was seemingly murdered in his sleep by his wife, she uncovers a case like no other.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.5
s7404,R,Steven C. Miller,"Bruce Willis, Christopher Meloni, Dave Bautista, Adrian Grenier, Johnathon Schaech, Lydia Hull, Tyler Jon Olson, Christopher Rob Bowen, Richie Chance","Canada, United States","December 1, 2020",2016,107 min,A series of high-stakes thefts at banks owned by a manipulative millionaire sparks an FBI agent to suspect a sinister plan behind the deadly heists.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0
s7408,TV-MA,Pulkit,"Manav Kaul, Devyani Cm, Saurabh Sachdeva, Sarika Singh, Suneel Sinha, Sumeet Vyas",India,"February 1, 2017",2016,94 min,"When his wife goes missing, university professor Saurabh remains at home while the police investigate, but his grip on reality loosens as days pass.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7410,TV-PG,Everardo Gout,"Jihae, Alberto Ammann, Clémentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw",United States," November 1, 2019",2018,2 Seasons,Fact meets fiction in this docudrama chronicling the journey of a spacecraft crew as it embarks in 2033 on a mission to colonize the red planet.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.333333333333332
s7411,R,Chia-Liang Liu,"Jet Li, Jianqiang Hu, Qiuyan Huang, Qingfu Pan, Yu Chenghui, Yu Hai, Jianwen Zhang","Hong Kong, China","August 16, 2018",1986,90 min,"In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.5
s7412,R,David Raynr,Martin Lawrence,United States,"December 1, 2019",2002,104 min,"This provocative film sheds light on actor-comedian Martin Lawrence's roots, his rise to fame and his walk on the wild side.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0
s7413,TV-PG,David Batty,Hugh Bonneville,United States,"January 1, 2018",2017,55 min,"This docudrama tells the dramatic story of the monk who took on the Catholic Church, tracing his life before and after the contentious ""95 Theses.""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,224.5
s7416,PG,"Leo Riley, Eric Radomski","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes, David Kaye",United States,"February 16, 2014",2013,72 min,"When scientists join Hulk's gamma energy with Tony Stark's Arc Reactor, the resulting force creates a foe that only the two Marvel heroes can combat.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0
s7417,PG,Hiromasa Yonebayashi,"Ruby Barnhill, Kate Winslet, Jim Broadbent, Ewen Bremner, Lynda Baron, Louis Ashbourne Serkis, Morwenna Banks, Teresa Gallagher, Rasmus Hardiker",Japan,"July 17, 2018",2017,103 min,"Ordinary girl Mary picks an extraordinary flower and travels to Endor College, a school for magic. But its foremost teachers have a sinister plan.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0
s7418,PG,Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Pixie Davies, Nathanael Saleh, Joel Dawson, Julie Walters, Meryl Streep, Colin Firth, Dick Van Dyke","United States, United Kingdom","July 9, 2019",2018,131 min,"In 1930s London, Michael Banks and his three children get some help turning their topsy-turvy world around when his magical childhood nanny reappears.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.5
s7420,TV-14,Shekhar Kapur,"Shabana Azmi, Naseeruddin Shah, Saeed Jaffrey, Jugal Hansraj, Urmila Matondkar, Aradhana Srivastav, Tanuja, Supriya Pathak",India,"December 31, 2019",1983,138 min,A loving husband and father's joyful family life is rocked to its core upon the discovery that he has a young son borne from a past extramarital affair.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7421,NR,Ui-seok Jo,"Byung-hun Lee, Dong-won Gang, Woo-bin Kim, Ji-won Uhm, Dal-su Oh, Kyung Jin, Gang Dong-won",South Korea,"February 1, 2018",2016,143 min,"Needing hard evidence to convict a company chairman of fraud, an investigator bargains with the company's tech expert to turn over his boss's ledger.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.5
s7422,TV-MA,Pablo D'Alo Abba,"Lautaro Perotti, Tamara Kiper, Inda Lavalle, Miriam Odorico, Araceli Dvoskin, Gonzalo Ruiz, Patricio Aranguren, Marina Bellati, Luciana Fuks, Martin Slipak",Argentina,"August 1, 2018",2017,80 min,A single man in his 30s overwhelmed by his domineering mother meets a lesbian couple willing to go to extreme lengths to have a child.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667
s7423,TV-14,"Sudesh Manjrekar, Atul Kale","Sudhir Joshi, Vandana Gupte, Ankush Chaudhari, Madhura Velankar, Sanjay Mone, Anand Abhyankar",India,"February 15, 2018",2006,132 min,"A jealous, possessive mother thinks she is competing with her new daughter-in-law for the affections of her overindulged son.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.6666666666665
s7424,TV-14,Daniel Noah,"Jerry Lewis, Kerry Bishé, Illeana Douglas, Rance Howard, Kevin Pollak, Mort Sahl, Dean Stockwell, Lee Weaver, Claire Bloom",United States,"January 15, 2017",2013,84 min,An aging jazz musician learns after his wife's death that she may have been unfaithful to him decades before.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.5
s7425,TV-MA,Philip Yung,"Irene Wan, Peter Mak, Rainky Wai, Heidi Lee, Kabby Hui, Paulyn Sun, Dominic Ho, Au Cheuk-Man",Hong Kong,"August 26, 2018",2014,99 min,"A messaging app unites a mute prostitute, an unruly rich girl and a stormy young woman, three Hong Kong teens living in pain and excess.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2331.0
s7426,TV-14,"Hassan Hegazy, Shady Ali","Ahmed Rizk, Bosy, Bayoumi Fouad, Mahmoud Ellithy, Hayatem, Hesham Ismail, Tamer Shaltout, Alaa Morsy",Egypt,"July 20, 2019",2017,93 min,"A man's inability to conquer his personal insecurities and distrust of other people leads to problems with his on-again, off-again wife and their son.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.6666666666667
s7427,TV-PG,"Bob Hercules, Rita Coburn Whack","Maya Angelou, Cicely Tyson, Common, John Singleton, Alfre Woodard, Oprah Winfrey, Quincy Jones",United States,"May 1, 2017",2016,114 min,Poet and civil rights activist Maya Angelou is celebrated using her own words set over rare photographs and video illustrating her remarkable life.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,391.0
s7429,TV-PG,Sachin,"Sachin, Supriya Pilgaonkar, Ashok Saraf, Kishori Shahane, Suhas Bhalekar, Manchindra Kamble, Jairam Kulkarni, Nilu Phule, Shubha Khote",India,"January 1, 2018",1988,132 min,An orphan girl who has ambitions of marrying a rich man changes her identity to win the heart of a prominent businessman's son.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.3333333333333
s7430,TV-MA,Jesús Magaña Vázquez,"Ines De Tavira, Juan Pablo Campa, Paco de la Fuente, Juan Ugarte, Carlos Aragón, Gloria Toba, Jessy Bulbo, Tato Alexander, Fabiola Guajardo, Arturo Carmona",Mexico,"February 14, 2017",2016,83 min,"Hoping to pump up their sound, a punk band hires Pepe, a keyboardist with Down Syndrome, but tensions erupt when he steals the show with his talent.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2071.6666666666665
s7431,R,Nathan Morlando,"Bill Paxton, Sophie Nélisse, Josh Wiggins, Colm Feore, Vickie Papavs, Joe Cobden, Ryan Blakely, George Buza",Canada,"July 1, 2019",2016,105 min,"Desperate to start a new life with his girlfriend, a teenage boy steals drug money from her father, who happens to be the town's corrupt lawman.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.3333333333333
s7432,R,Martin Scorsese,"Robert De Niro, Harvey Keitel, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli",United States,"July 1, 2019",1973,112 min,"In New York's Little Italy, a low-level hoodlum wrestles with loyalty to his mobster uncle, his faith and his friendship with an inveterate gambler.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0
s7433,TV-PG,Mina Shum,"Cheng Pei-pei, Tzi Ma, Sandra Oh, Don McKellar, Zak Santiago, Liane Balaban, Alannah Ong, Lillian Lim, Jemmy Chen",Canada,"March 9, 2018",2017,94 min,An elderly immigrant matriarch from Hong Kong finally begins to break out of her shell of isolation when she suspects her husband of infidelity.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2293.0
s7434,TV-MA,Jacek Koprowicz,"Władysław Kowalski, Michał Bajor, Jerzy Zelnik, Jerzy Stuhr, Grażyna Szapołowska, Jerzy Nowak, Ewa Dałkowska, Piotr Machalica, Zygmunt Zintel, Henryk Bista","Poland, West Germany","October 1, 2019",1985,90 min,"In 1930s Poland, a powerful psychic steers a group of strangers toward a fated convergence that ensures survival for one and annihilation for others.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1084.0
s7438,TV-PG,Binu Ulahhannan,"Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri",India,"August 1, 2018",2017,110 min,"After recovering from a tragic experience, a young woman makes a journey to her father's homeland and falls in love with a kind-hearted doctor.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1747.0
s7440,R,Bob Odenkirk,"Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen",United States,"July 1, 2018",2003,84 min,"When Melvin and his friends gather for dinner, their casual conversation takes a sharp turn as they begin to disclose raw truths about themselves.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.6666666666667
s7441,TV-MA,Shin-yeon Won,"Kyung-gu Seol, Nam-gil Kim, Seol-hyun Kim, Dal-su Oh, Seok-jeong Hwang, In-Gum Jung, Ki-jun Shin, Jin-young Jang, Rina Shin, Hye-yoon Kim",South Korea,"February 19, 2018",2017,118 min,"Hiding his own murderous past, a man suffering from Alzheimer's must protect his daughter from her boyfriend, who he suspects is also a serial killer.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1736.3333333333333
s7443,PG-13,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón",United States,"October 19, 2019",1997,98 min,"A streetwise cop teams with a veteran government agent to work for a super-secret, extremely dapper team that monitors extraterrestrials on Earth.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0
s7444,PG-13,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle, Johnny Knoxville, Rosario Dawson, Tony Shalhoub, Patrick Warburton, Jack Kehler, David Cross",United States,"October 1, 2019",2002,88 min,Will Smith and Tommy Lee Jones reprise their roles as two highly secretive and unofficial government agents dealing with all things evil and alien.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0
